cases,developers,a_language_code,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
405,383,0,0,0,1,0,0,1,0,1,0,1,1
151,147,0,1,0,1,0,0,1,0,1,1,1,1
151,151,0,1,1,0,0,0,1,1,1,1,1,0
152,149,0,0,0,1,0,0,1,0,0,0,1,0
152,145,0,1,1,1,0,0,1,0,1,1,0,1
153,148,0,1,1,1,0,1,1,0,1,0,0,0
153,141,0,0,1,0,0,0,1,0,1,1,1,1
153,150,0,1,0,1,0,0,1,0,1,0,0,0
153,150,0,0,1,0,0,0,1,1,0,1,0,1
154,142,0,0,1,0,0,0,1,1,1,0,1,0
154,152,0,0,0,1,0,1,1,1,1,1,0,1
154,143,0,0,0,1,0,0,1,0,0,1,0,1
154,147,0,1,1,1,0,1,1,1,0,0,1,1
154,154,0,0,1,1,0,0,1,0,0,0,0,0
155,148,0,1,1,0,0,0,1,1,0,0,1,1
157,154,0,0,1,1,0,0,1,0,1,1,0,0
157,154,0,0,0,1,0,0,1,0,1,0,1,0
157,156,0,1,0,1,0,1,1,0,0,0,0,0
158,156,0,0,0,0,0,0,1,1,0,1,1,1
159,155,0,0,1,1,0,1,1,0,1,1,0,0
160,155,0,1,1,1,0,1,1,1,1,1,1,1
672,646,0,0,1,0,0,0,1,0,0,0,0,0
163,148,0,0,1,1,0,0,1,1,1,0,0,0
163,158,0,0,0,0,0,0,1,0,1,1,1,1
164,162,0,1,1,0,0,0,1,1,0,1,0,1
165,165,0,0,0,1,0,1,1,0,0,0,0,0
1189,1132,0,0,0,1,0,0,1,1,1,1,1,1
166,158,0,0,1,1,0,1,1,0,1,0,0,0
678,659,0,1,0,0,0,0,1,0,1,0,0,0
167,162,0,1,1,1,0,0,1,0,0,1,0,1
1191,1127,0,0,0,0,0,0,1,0,0,1,0,0
170,166,0,1,1,0,0,0,1,1,0,0,1,0
171,167,0,1,1,0,0,0,1,1,0,1,1,0
939,883,0,1,1,0,0,0,1,0,1,0,0,0
431,406,0,0,1,1,0,0,1,0,1,0,1,1
688,650,0,0,1,1,0,0,1,1,1,1,0,1
433,407,0,0,1,0,0,0,1,0,1,1,1,0
433,406,0,0,0,0,0,0,1,1,1,1,0,0
178,175,0,1,1,1,0,1,1,0,0,0,0,0
180,178,0,1,0,1,0,0,1,0,0,0,1,0
183,176,0,0,0,1,0,0,1,0,0,0,0,0
184,179,0,1,0,0,0,0,1,1,0,0,0,0
184,180,0,0,1,0,0,0,1,1,1,0,0,1
184,177,0,0,0,1,0,0,1,0,1,1,0,0
442,422,0,1,1,1,0,0,1,0,0,0,1,1
698,673,0,1,0,1,0,0,1,1,1,0,1,1
187,180,0,0,0,0,0,0,1,1,0,0,0,0
187,186,0,1,0,1,0,0,1,0,0,1,1,1
187,184,0,0,1,1,0,1,1,1,1,0,1,1
445,426,0,1,1,1,0,0,1,1,1,1,0,1
190,183,0,0,1,0,0,0,1,1,1,0,1,1
191,182,0,0,0,1,0,1,1,0,1,1,0,0
703,678,0,0,0,1,0,0,1,1,0,1,1,1
192,188,0,0,1,0,0,0,1,0,1,1,0,1
193,190,0,1,0,1,0,0,1,0,1,0,1,1
196,193,0,0,0,1,0,1,1,0,1,0,0,0
964,914,0,0,0,1,0,0,1,1,0,0,1,1
197,182,0,1,1,1,0,0,1,0,1,0,0,0
197,195,0,1,1,1,0,0,1,0,0,0,1,0
453,438,0,1,0,1,0,0,1,1,0,0,0,1
199,195,0,0,1,0,0,0,1,1,0,0,0,0
199,197,0,0,0,1,0,0,1,0,0,0,0,1
201,197,0,1,0,0,0,0,1,0,1,0,1,0
1225,1102,0,0,1,0,0,0,1,0,1,0,0,0
202,196,0,0,1,1,0,1,1,1,1,1,1,1
1738,1608,0,1,1,1,0,0,1,1,0,0,1,1
205,201,0,0,1,0,0,0,1,0,0,0,1,0
205,204,0,0,0,1,0,1,1,1,1,1,1,1
206,202,0,0,1,1,0,0,1,0,0,0,0,1
207,204,0,1,0,0,0,0,1,1,1,1,0,0
209,203,0,1,1,0,0,0,1,1,1,1,0,1
209,201,0,1,0,1,0,0,1,0,0,0,0,0
209,196,0,0,1,0,0,0,1,1,1,1,1,0
209,203,0,0,1,1,0,0,1,0,0,1,1,1
211,204,0,1,0,0,0,0,1,1,0,1,0,0
211,202,0,0,0,0,0,0,1,1,1,1,1,0
212,203,0,0,0,1,0,0,1,0,0,1,1,1
216,205,0,0,1,1,0,1,1,1,1,1,0,1
216,206,0,1,1,1,0,0,1,0,0,1,1,1
218,213,0,1,1,0,0,0,1,1,1,1,1,1
986,933,0,0,1,1,0,0,1,1,1,0,0,1
220,200,0,1,1,1,0,0,1,0,1,1,1,1
989,940,0,1,0,0,0,0,1,0,0,0,0,0
990,947,0,1,0,1,0,0,1,1,0,0,1,1
223,216,0,1,0,1,0,0,1,1,1,1,0,1
223,220,0,1,0,1,0,0,1,0,0,0,0,1
224,219,0,1,1,0,0,0,1,1,0,1,1,1
480,466,0,0,0,1,0,0,1,1,0,0,0,1
994,947,0,0,0,0,0,0,1,0,0,0,0,0
1506,1387,0,1,1,1,0,0,1,1,1,0,1,1
229,210,0,0,1,0,0,0,1,1,0,1,0,0
230,226,0,0,0,0,0,0,1,1,0,1,0,0
742,708,0,0,1,1,0,0,1,1,0,1,1,1
235,220,0,0,0,0,0,0,1,0,1,1,0,1
491,394,0,0,1,0,0,0,1,1,1,1,0,0
244,237,0,0,0,1,0,0,1,0,1,0,0,0
1017,954,0,1,1,1,0,0,1,1,0,1,1,1
251,232,0,0,1,1,0,0,1,0,1,0,0,0
252,247,0,1,1,1,0,0,1,0,0,0,0,0
1532,1379,0,0,1,0,0,0,1,0,1,1,0,0
253,238,0,0,1,0,0,0,1,0,0,1,1,0
253,237,0,1,1,1,0,0,1,0,1,0,0,1
1,1,1,1,1,1,1,0,1,0,1,0,1,0
1,1,1,0,0,1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,0,1,0,0,1,0
1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,0,1,0
1,1,1,0,1,0,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,1,0,1,0,1,0,0,0,0
1,1,1,1,1,0,0,0,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,0
1,1,1,1,0,0,0,0,0,0,1,1,1,0
1,1,1,1,1,1,1,0,1,0,1,1,0,1
1,1,1,0,0,1,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,0,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,0,1,1,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,1,1,1,1,0
1,1,1,1,1,0,0,0,0,1,1,0,0,1
1,1,1,1,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,1,0,0,0,1,0,0,0,1
1,1,1,1,0,0,0,0,0,1,0,0,1,0
1,1,1,1,1,0,0,0,0,0,0,1,1,0
1,1,1,1,1,0,1,0,1,1,1,0,1,1
1,1,1,0,1,1,0,0,0,0,1,1,1,0
1,1,1,1,1,1,0,1,0,0,1,0,0,0
1,1,1,1,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,1,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,1,1,0,1,1
1,1,1,0,1,1,0,0,0,0,0,1,1,1
1,1,1,0,0,1,0,0,0,0,0,0,1,1
1,1,1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,1,1,1,1,1,0,1,0,1,1,0,0
1,1,1,1,0,1,0,0,0,0,1,0,0,1
1,1,1,1,1,0,1,0,1,0,1,0,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,1,0
1,1,1,1,0,1,0,1,0,0,0,1,1,1
1,1,1,1,0,1,0,0,0,0,1,0,1,1
1,1,1,1,0,1,0,0,0,1,0,1,0,1
1,1,1,1,0,0,0,0,0,0,1,0,1,0
1,1,1,1,1,0,0,0,0,0,1,1,1,0
1,1,1,1,1,1,1,0,1,0,1,1,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,0
1,1,1,1,1,0,1,0,1,0,1,1,0,0
1,1,1,0,1,1,0,0,0,1,1,1,0,0
1,1,1,1,1,0,0,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,0,1,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,0,0,1,0,0,0,1,1,0,0,1
2,2,1,0,0,1,0,0,0,0,1,1,0,1
2,2,1,1,1,0,1,0,1,1,1,0,1,0
2,2,1,1,0,1,0,1,0,0,1,0,1,0
2,2,1,1,1,1,1,1,1,1,1,1,1,0
2,2,1,0,0,0,0,0,0,0,1,1,0,0
2,2,1,1,1,0,1,0,1,0,1,0,1,0
2,2,1,0,1,0,0,0,0,0,0,1,0,0
2,2,1,0,1,0,0,0,0,0,1,1,0,0
2,2,1,0,0,0,0,0,0,1,0,1,0,0
2,2,1,0,0,0,0,0,0,0,1,0,1,0
2,2,1,1,1,1,1,1,1,0,1,0,0,1
2,2,1,1,0,0,0,0,0,0,1,0,0,0
2,2,1,1,1,1,1,1,1,1,1,1,0,1
2,2,1,1,0,0,0,0,0,0,1,1,0,0
2,2,1,0,0,0,0,0,0,1,0,1,1,0
2,2,1,1,1,1,1,1,1,0,1,0,1,1
2,2,1,1,1,0,1,0,1,0,1,1,1,0
2,2,1,1,1,0,1,0,1,0,1,0,1,1
2,2,1,0,1,1,0,0,0,0,1,0,0,1
2,2,1,1,1,0,1,0,1,1,1,1,0,1
2,2,1,1,1,0,1,0,1,0,1,1,1,1
2,2,1,1,1,0,0,0,0,0,1,1,0,0
2,2,1,0,1,1,0,1,0,0,1,1,0,1
2,1,1,0,0,0,0,0,0,1,1,0,0,0
2,2,1,1,1,1,0,0,0,0,1,0,0,0
3,3,1,0,1,1,0,0,0,1,1,0,1,1
3,3,1,0,1,0,0,0,0,0,1,0,0,0
3,3,1,1,1,1,1,0,1,1,1,0,0,0
3,3,1,0,1,0,0,0,0,1,1,1,0,0
3,3,1,1,1,0,1,0,1,1,1,0,0,1
3,3,1,1,1,1,1,1,1,1,1,0,0,1
3,3,1,1,0,1,0,0,0,1,0,0,1,1
3,3,1,1,1,1,1,0,1,1,1,0,1,0
3,3,1,1,1,0,1,0,1,1,1,1,1,0
3,3,1,1,1,0,1,0,1,1,1,1,0,0
3,3,1,1,1,1,1,0,1,0,1,0,0,1
4,4,1,1,1,1,1,0,1,0,1,0,0,0
4,3,1,1,1,1,1,1,1,0,1,0,0,0
4,4,1,1,1,0,1,0,1,1,1,1,1,1
5,5,1,1,1,1,1,0,1,0,1,0,1,1
5,5,1,1,1,1,1,0,1,1,1,1,0,1
5,5,1,0,1,1,0,1,1,1,0,1,1,0
5,5,1,1,0,0,0,0,1,0,1,0,0,1
6,6,1,1,1,1,1,0,1,1,1,1,1,1
7,7,1,1,1,0,1,0,1,1,1,0,0,0
7,7,1,1,1,1,1,0,1,1,1,0,0,1
7,7,1,0,1,1,0,0,1,1,0,1,1,0
263,248,1,0,1,1,0,0,1,1,1,0,0,1
8,7,1,1,0,0,0,0,1,0,1,0,1,1
8,8,1,1,0,1,0,1,1,0,1,0,0,1
8,7,1,1,1,0,1,0,1,0,1,0,0,0
8,8,1,0,1,1,0,1,1,0,0,1,0,1
8,8,1,0,1,1,0,1,1,0,0,0,0,1
9,9,1,0,0,1,0,1,1,1,0,1,1,0
9,9,1,1,0,1,0,1,1,1,1,0,1,0
9,6,1,1,1,1,1,1,1,1,1,0,1,1
9,9,1,1,0,1,0,1,1,1,1,1,0,0
9,9,1,1,0,1,0,1,1,0,1,0,1,0
9,9,1,1,0,1,0,0,1,0,1,1,1,0
10,10,1,1,0,1,0,0,1,1,1,1,1,0
10,10,1,1,0,1,0,1,1,0,1,0,1,1
10,10,1,1,1,1,0,1,1,0,1,0,1,1
10,10,1,0,1,1,0,0,1,1,0,1,0,0
11,11,1,1,0,1,0,1,1,1,1,0,0,0
11,10,1,1,1,1,0,1,1,1,1,1,0,0
11,11,1,0,1,1,0,0,1,1,1,1,1,0
11,11,1,1,0,1,0,0,1,1,0,1,1,0
11,11,1,1,0,1,0,0,1,1,1,1,0,0
11,11,1,0,1,1,0,1,1,1,0,1,0,0
12,12,1,0,1,1,0,0,1,0,0,1,1,0
12,12,1,1,0,1,0,1,1,1,1,1,1,0
12,11,1,1,1,1,1,0,1,1,1,0,1,1
12,12,1,0,0,1,0,1,1,1,1,1,1,0
12,12,1,1,1,1,0,1,1,0,1,1,1,0
13,13,1,1,0,1,0,1,1,0,1,1,1,0
13,13,1,1,0,1,0,1,1,1,0,1,1,0
13,13,1,0,1,0,0,0,1,0,0,0,0,1
13,13,1,0,1,1,0,1,1,1,0,0,1,0
13,13,1,1,1,1,0,1,1,0,0,1,0,1
13,13,1,0,0,1,0,1,1,0,0,0,1,1
13,13,1,0,1,1,0,0,1,1,0,0,0,0
14,14,1,1,1,1,0,0,1,1,0,1,1,0
14,14,1,0,0,0,0,0,1,0,0,0,0,1
14,14,1,1,0,1,0,1,1,1,0,1,0,0
14,14,1,1,1,1,0,1,1,1,1,0,1,0
14,14,1,1,1,1,0,0,1,1,1,1,1,0
14,14,1,0,0,1,0,1,1,0,0,1,1,0
14,14,1,0,0,1,0,0,1,1,0,0,1,0
14,12,1,0,0,1,0,0,1,1,0,1,1,0
14,13,1,1,0,1,0,1,1,0,0,0,0,1
14,14,1,1,0,1,0,1,1,0,1,1,0,1
14,14,1,0,1,1,0,1,1,0,1,0,0,1
14,14,1,1,0,1,0,1,1,1,0,1,0,1
14,14,1,1,0,1,0,1,1,0,0,1,0,1
15,14,1,1,1,1,0,1,1,0,1,1,0,1
15,15,1,1,1,1,0,1,1,1,0,1,1,0
15,15,1,0,1,1,0,1,1,1,1,1,1,0
15,14,1,0,0,1,0,1,1,1,0,1,0,0
15,15,1,1,1,1,0,1,1,1,1,1,1,0
15,15,1,1,1,1,0,1,1,1,0,0,1,0
15,15,1,1,0,1,0,1,1,1,1,0,0,1
15,15,1,1,1,1,0,0,1,1,1,1,0,0
15,15,1,1,0,0,0,0,1,0,0,0,1,1
16,16,1,1,0,0,0,0,1,0,0,0,0,1
16,16,1,0,0,1,0,1,1,1,1,0,1,0
16,16,1,0,1,1,0,1,1,0,1,0,1,0
16,16,1,1,0,1,0,0,1,1,0,1,0,0
16,15,1,0,0,1,0,1,1,0,1,0,1,0
16,16,1,0,0,1,0,1,1,1,0,0,1,0
16,16,1,0,1,1,0,0,1,1,1,0,1,0
17,17,1,0,1,1,0,1,1,0,0,0,1,1
17,17,1,1,0,1,0,1,1,0,0,0,1,1
17,17,1,0,1,1,0,1,1,0,1,0,1,1
17,14,1,0,0,0,0,0,1,0,0,0,1,1
17,17,1,0,0,1,0,1,1,1,0,0,0,1
17,17,1,1,1,0,0,0,1,0,0,0,0,1
17,17,1,1,0,1,0,1,1,1,0,0,0,0
17,17,1,0,1,1,0,1,1,0,0,0,1,0
17,17,1,0,0,1,0,1,1,0,0,0,0,1
17,17,1,0,0,1,0,1,1,1,0,0,0,0
17,17,1,1,0,0,0,0,1,0,1,1,0,1
18,18,1,0,1,0,0,0,1,0,0,1,0,1
18,17,1,1,0,0,0,0,1,0,1,1,1,1
18,17,1,0,0,1,0,1,1,0,0,1,1,1
18,18,1,1,0,1,0,0,1,1,1,0,1,0
18,13,1,0,0,1,0,0,1,1,1,1,1,0
18,18,1,0,0,1,0,1,1,1,0,1,0,1
18,18,1,0,1,1,0,0,1,0,1,1,1,0
18,18,1,1,0,1,0,1,1,0,0,1,1,1
18,18,1,1,0,1,0,0,1,0,0,1,1,0
19,19,1,0,1,1,0,1,1,1,1,0,1,0
19,16,1,1,0,0,0,0,1,1,1,0,0,1
19,19,1,0,0,1,0,1,1,0,1,1,1,0
19,19,1,0,1,1,0,1,1,0,0,1,1,1
19,19,1,0,1,1,0,1,1,0,0,1,1,0
275,248,1,0,0,1,0,0,1,1,0,0,1,1
20,20,1,1,1,1,0,1,1,0,1,1,1,1
20,19,1,1,0,0,0,0,1,1,1,0,1,1
20,20,1,0,1,0,0,0,1,0,0,0,1,1
21,20,1,1,1,1,0,1,1,1,1,0,0,0
21,20,1,1,1,0,0,0,1,0,1,0,1,1
21,21,1,0,1,1,0,1,1,1,0,1,0,1
21,20,1,1,0,1,0,1,1,0,0,1,1,0
21,16,1,0,1,1,0,1,1,0,1,1,1,0
22,22,1,0,1,0,0,0,1,1,0,0,1,0
22,20,1,1,1,1,0,0,1,0,1,1,1,0
22,22,1,1,0,1,0,1,1,1,0,0,1,0
22,22,1,0,1,1,0,0,1,0,0,0,1,0
22,21,1,1,1,1,0,1,1,0,1,0,1,0
22,22,1,0,1,1,0,1,1,1,0,0,0,0
22,22,1,0,1,0,0,0,1,1,0,1,0,1
22,21,1,1,1,1,0,1,1,0,0,0,0,1
22,21,1,0,1,1,0,1,1,1,0,0,0,1
22,22,1,0,1,0,0,0,1,0,0,1,1,1
22,21,1,0,1,0,0,0,1,0,1,0,1,1
23,23,1,0,0,0,0,0,1,0,0,1,1,1
23,23,1,1,0,1,0,1,1,0,1,1,0,0
23,23,1,0,1,1,0,0,1,1,1,1,0,0
23,14,1,1,0,1,0,1,1,0,1,1,1,1
23,22,1,0,1,1,0,0,1,1,0,0,1,0
23,23,1,1,0,0,0,0,1,1,0,1,0,1
24,23,1,0,0,1,0,0,1,1,1,0,1,0
24,22,1,0,0,1,0,0,1,0,0,1,1,0
24,22,1,1,1,1,0,1,1,1,0,1,0,0
24,24,1,0,0,1,0,1,1,0,0,0,1,0
24,24,1,0,0,1,0,1,1,0,1,1,0,1
25,25,1,1,1,1,0,0,1,1,1,0,1,0
25,25,1,1,0,1,0,1,1,1,1,0,1,1
25,24,1,1,0,1,0,1,1,1,1,1,0,1
25,25,1,1,1,0,0,0,1,0,0,1,1,1
25,25,1,0,0,0,0,0,1,1,0,0,0,1
25,25,1,0,0,1,0,1,1,0,1,0,1,1
25,24,1,1,1,1,0,1,1,0,1,0,0,1
25,25,1,1,0,1,0,0,1,0,1,0,1,0
25,25,1,1,0,0,0,0,1,1,0,0,0,1
25,25,1,0,1,0,0,0,1,0,1,0,0,1
25,24,1,1,1,1,0,1,1,0,0,1,1,1
281,266,1,0,1,0,0,0,1,0,1,0,0,0
26,12,1,0,0,1,0,0,1,1,0,1,0,0
26,26,1,0,0,1,0,1,1,0,1,0,0,1
26,26,1,0,1,1,0,1,1,0,0,1,0,0
26,17,1,1,0,1,0,1,1,1,0,0,0,1
26,24,1,0,0,1,0,0,1,1,1,1,0,0
26,26,1,1,1,1,0,1,1,1,0,0,0,0
26,26,1,1,0,1,0,0,1,1,0,0,1,0
26,25,1,1,1,1,0,0,1,1,0,1,0,0
26,16,1,0,0,1,0,1,1,0,0,1,0,1
26,25,1,0,0,1,0,1,1,1,0,0,1,1
26,26,1,1,1,1,0,1,1,0,0,1,0,0
26,26,1,1,0,1,0,0,1,0,1,1,0,0
27,25,1,1,0,1,0,0,1,1,1,0,0,0
27,26,1,0,1,1,0,0,1,0,0,1,0,0
27,26,1,1,1,1,0,1,1,0,0,1,1,0
27,24,1,0,1,0,0,0,1,1,0,0,0,1
27,27,1,1,1,0,0,0,1,0,0,0,1,1
27,27,1,1,0,1,0,1,1,1,1,1,1,1
27,26,1,1,1,1,0,1,1,1,0,1,0,1
27,21,1,0,1,0,0,0,1,1,0,0,1,1
283,272,1,1,1,0,0,0,1,0,1,1,0,0
28,28,1,1,1,0,0,0,1,0,0,1,0,1
28,27,1,0,1,1,0,1,1,0,1,1,1,1
28,28,1,1,0,1,0,1,1,0,1,0,0,0
28,28,1,0,0,0,0,0,1,1,0,0,1,1
284,250,1,1,1,0,0,0,1,0,1,0,0,0
29,28,1,1,0,0,0,0,1,1,0,0,1,1
29,29,1,1,1,1,0,0,1,0,0,1,1,0
29,29,1,0,1,1,0,1,1,1,0,0,1,1
29,29,1,0,0,0,0,0,1,1,0,1,0,1
29,29,1,0,1,1,0,1,1,0,1,1,0,1
29,29,1,1,0,0,0,0,1,1,1,1,0,1
285,261,1,1,1,1,0,0,1,1,0,1,1,1
541,489,1,1,1,1,0,0,1,1,0,0,1,1
30,28,1,0,0,0,0,0,1,1,1,0,1,0
30,29,1,0,0,1,0,0,1,0,1,0,1,0
30,28,1,0,1,1,0,1,1,1,1,0,0,0
30,30,1,1,1,0,0,0,1,0,1,0,0,1
30,30,1,1,0,0,0,0,1,1,1,1,1,0
31,31,1,1,1,1,0,1,1,1,1,1,0,1
31,21,1,0,0,0,0,0,1,0,1,0,0,1
31,26,1,0,0,1,0,0,1,0,1,1,1,0
31,30,1,1,1,1,0,1,1,0,0,0,1,1
32,31,1,1,0,1,0,1,1,1,0,0,1,1
32,31,1,1,1,1,0,1,1,1,0,1,1,1
32,31,1,0,1,0,0,0,1,1,0,1,1,1
32,31,1,1,1,1,0,0,1,1,1,0,0,0
32,32,1,1,0,0,0,0,1,1,0,1,1,1
33,32,1,1,1,1,0,0,1,0,1,0,1,0
33,31,1,0,0,1,0,1,1,1,1,0,0,1
33,33,1,0,1,1,0,1,1,1,0,1,1,1
33,33,1,0,1,1,0,0,1,0,0,1,0,1
33,32,1,0,1,0,0,0,1,1,0,1,1,0
33,33,1,1,1,1,0,1,1,0,1,1,0,0
33,30,1,0,0,0,0,0,1,0,1,0,1,1
33,32,1,1,0,1,0,1,1,1,0,1,1,1
33,22,1,0,0,1,0,1,1,1,1,0,0,0
33,32,1,1,1,0,0,0,1,0,1,1,1,1
33,29,1,1,0,0,0,0,1,1,1,1,1,1
33,32,1,1,0,0,0,0,1,1,1,0,1,0
33,31,1,1,0,1,0,0,1,1,0,0,0,0
33,29,1,0,0,1,0,0,1,1,1,0,0,0
34,21,1,0,1,1,0,1,1,1,1,1,0,0
34,34,1,1,0,1,0,1,1,0,0,1,0,0
34,22,1,0,0,1,0,1,1,1,1,1,0,0
34,33,1,1,0,0,0,0,1,0,0,1,1,1
34,32,1,0,0,0,0,0,1,1,1,0,0,1
35,25,1,0,0,0,0,0,1,0,0,1,0,1
35,35,1,0,1,0,0,0,1,0,1,1,1,1
35,34,1,0,1,1,0,1,1,1,1,0,0,1
35,31,1,0,0,1,0,1,1,0,1,1,1,1
35,33,1,0,1,1,0,1,1,0,1,1,0,0
35,34,1,0,1,1,0,1,1,1,1,1,0,1
35,34,1,1,0,1,0,1,1,0,0,0,1,0
35,35,1,1,1,1,0,0,1,0,0,1,0,0
36,36,1,0,0,1,0,1,1,0,0,1,0,0
36,35,1,0,1,1,0,0,1,1,1,0,0,0
36,36,1,1,0,1,0,0,1,0,0,1,0,0
36,27,1,0,1,1,0,0,1,0,1,0,1,0
36,34,1,1,1,0,0,0,1,0,1,1,0,1
37,37,1,1,1,0,0,0,1,1,0,1,0,1
37,36,1,1,1,0,0,0,1,1,0,0,0,1
37,37,1,0,0,1,0,1,1,1,0,1,1,1
37,37,1,1,0,0,0,0,1,1,1,0,0,0
38,36,1,0,0,0,0,0,1,1,1,0,1,1
38,37,1,0,1,1,0,1,1,1,1,0,1,1
38,38,1,1,1,1,0,0,1,0,1,1,0,0
38,37,1,1,1,1,0,1,1,1,0,0,0,1
38,38,1,0,1,1,0,0,1,0,0,0,0,0
38,38,1,1,0,1,0,0,1,0,1,0,0,1
39,33,1,0,0,0,0,0,1,1,0,0,1,0
39,35,1,1,1,0,0,0,1,1,1,0,0,1
39,37,1,1,0,1,0,0,1,0,1,1,0,1
40,35,1,0,1,1,0,0,1,0,1,1,0,0
41,41,1,1,1,1,0,1,1,0,0,0,0,0
41,29,1,0,0,1,0,0,1,1,0,0,0,0
41,39,1,0,0,0,0,0,1,1,0,1,1,1
41,41,1,0,1,1,0,1,1,0,0,0,0,0
41,38,1,0,0,1,0,0,1,0,0,0,1,0
42,41,1,1,1,0,0,0,1,1,1,0,1,1
42,40,1,1,0,0,0,0,1,1,0,0,1,0
42,41,1,1,1,1,0,1,1,1,0,0,1,1
42,30,1,0,0,1,0,0,1,0,0,1,0,0
42,42,1,0,0,1,0,1,1,0,0,0,0,0
42,37,1,1,1,1,0,1,1,1,1,0,0,1
43,42,1,0,1,0,0,0,1,1,0,0,0,0
43,40,1,0,1,0,0,0,1,1,1,0,1,0
43,40,1,1,0,1,0,0,1,0,0,1,0,1
299,282,1,1,0,0,0,0,1,0,0,1,0,0
44,43,1,0,1,1,0,1,1,0,1,0,0,0
44,41,1,1,1,0,0,0,1,1,1,0,1,0
44,44,1,1,1,1,0,0,1,1,0,0,0,0
45,45,1,1,0,1,0,0,1,0,1,0,0,0
45,34,1,1,0,0,0,0,1,0,0,1,0,1
301,286,1,1,1,1,0,0,1,1,1,1,1,1
46,41,1,0,1,0,0,0,1,1,1,0,0,1
46,44,1,1,0,1,0,1,1,0,0,0,0,0
46,42,1,1,0,1,0,0,1,0,0,0,1,0
46,46,1,1,1,1,0,1,1,0,0,0,1,0
47,36,1,1,0,0,0,0,1,1,0,1,1,0
47,46,1,0,0,1,0,0,1,0,0,0,0,0
47,42,1,0,0,1,0,1,1,1,1,0,1,1
48,47,1,0,1,0,0,0,1,0,1,1,0,1
48,46,1,1,0,1,0,0,1,0,1,1,1,1
304,276,1,0,0,0,0,0,1,0,0,0,0,0
49,49,1,1,0,1,0,0,1,0,0,0,0,1
49,49,1,0,0,0,0,0,1,0,1,1,1,1
49,45,1,1,1,1,0,1,1,1,1,0,1,1
305,294,1,1,0,0,0,0,1,0,0,0,0,0
50,48,1,1,1,1,0,1,1,1,1,1,1,1
50,50,1,0,1,0,0,0,1,1,1,1,1,0
50,49,1,1,1,0,0,0,1,1,0,1,1,0
50,50,1,1,1,1,0,0,1,0,1,1,0,1
50,48,1,0,0,0,0,0,1,1,0,1,1,0
51,44,1,1,1,1,0,0,1,0,1,0,0,0
51,48,1,1,0,1,0,0,1,0,1,0,1,1
51,49,1,0,1,1,0,0,1,0,0,1,1,1
51,51,1,0,0,0,0,0,1,1,1,1,1,0
51,49,1,0,0,1,0,0,1,0,0,1,0,1
52,44,1,1,1,1,0,0,1,1,0,0,1,0
53,50,1,1,0,1,0,0,1,0,0,1,1,1
55,51,1,0,0,1,0,0,1,0,1,1,0,0
55,47,1,1,1,0,0,0,1,1,0,0,1,1
57,57,1,0,0,1,0,1,1,1,1,1,1,1
57,54,1,0,1,1,0,0,1,0,1,0,0,0
58,55,1,1,1,0,0,0,1,1,1,1,0,1
58,56,1,1,1,0,0,0,1,1,0,1,1,1
59,57,1,1,1,0,0,0,1,1,1,1,1,0
59,58,1,0,0,1,0,1,1,1,1,1,0,1
59,58,1,0,1,0,0,0,1,1,1,1,1,1
